OID_,FID_SpringCatchData_XYTableToPoint,SpringCatchData_csv_Station,SpringCatchData_csv_SampleDate,SpringCatchData_csv_Latitude,SpringCatchData_csv_Longitude,SpringCatchData_csv_CatchRowID,SpringCatchData_csv_SampleRowID,SpringCatchData_csv_OrganismCode,SpringCatchData_csv_Catch,SpringCatchData_csv_CommonName,Stations_Station,Stations_Lati,Stations_Longi,FID_RiskRegions_DWSC_Update_9292020,Subregion,area_km2,area_hecta,are_mi2,Shape_Leng
4546,9388,707,12-Feb-20,38-06-49.5,121-42-30.2,9369,4138,9,1,chinook salmon,707,38.1146927,-121.7078629,4,Confluence,285,28500,110,1.261601133940000
4547,9431,804,14-Feb-20,38-00-59.1,121-47-28.1,9412,4158,20,2,threadfin shad,804,38.0164452,-121.7913055,4,Confluence,285,28500,110,1.261601133940000
4548,9432,804,14-Feb-20,38-00-59.1,121-47-28.1,9413,4158,19,2,American shad,804,38.0164452,-121.7913055,4,Confluence,285,28500,110,1.261601133940000
4549,9445,804,10-Mar-20,38-01-03.5,121-47-46.8,9426,4171,0,,No Catch,804,38.0164452,-121.7913055,4,Confluence,285,28500,110,1.261601133940000
4550,9452,809,10-Mar-20,38-03-07.6,121-41-36.6,9433,4177,0,,No Catch,809,38.0537796,-121.6930313,4,Confluence,285,28500,110,1.261601133940000
4551,9453,704,11-Mar-20,38-03-50.4,121-47-29.8,9434,4178,25,1,longfin smelt,704,38.0665817,-121.7903137,4,Confluence,285,28500,110,1.261601133940000
4552,9454,704,11-Mar-20,38-03-50.4,121-47-29.8,9435,4178,32,1,steelhead,704,38.0665817,-121.7903137,4,Confluence,285,28500,110,1.261601133940000
4553,9455,706,11-Mar-20,38-05-08.7,121-45-04.8,9436,4179,20,1,threadfin shad,706,38.0860825,-121.7504425,4,Confluence,285,28500,110,1.261601133940000
4554,9456,706,11-Mar-20,38-05-08.7,121-45-04.8,9437,4179,32,3,steelhead,706,38.0860825,-121.7504425,4,Confluence,285,28500,110,1.261601133940000
4555,9457,706,11-Mar-20,38-05-08.7,121-45-04.8,9438,4179,9,2,chinook salmon,706,38.0860825,-121.7504425,4,Confluence,285,28500,110,1.261601133940000
4556,9458,707,11-Mar-20,38-06-50.2,121-42-31.6,9439,4180,32,4,steelhead,707,38.1146927,-121.7078629,4,Confluence,285,28500,110,1.261601133940000
4557,26,801,30-Mar-21,38-02-41.7,121-50-40.4,9693,4329,12,1,inland silverside,801,38.0436935,-121.8440018,4,Confluence,285,28500,110,1.261601133940000
4558,27,513,30-Mar-21,38-03-33.5,121-52-03.9,9694,4330,16,54,Pacific herring,513,38.0588608,-121.8677521,4,Confluence,285,28500,110,1.261601133940000
4559,28,513,30-Mar-21,38-03-33.5,121-52-03.9,9695,4330,38,1,threespine stickleback,513,38.0588608,-121.8677521,4,Confluence,285,28500,110,1.261601133940000
4560,33,508,30-Mar-21,38-02-47.7,121-55-15.3,9701,4332,38,1,threespine stickleback,508,38.0471649,-121.9172211,4,Confluence,285,28500,110,1.261601133940000
4561,34,508,30-Mar-21,38-02-47.7,121-55-15.3,9702,4332,16,196,Pacific herring,508,38.0471649,-121.9172211,4,Confluence,285,28500,110,1.261601133940000
4562,35,508,30-Mar-21,38-02-47.7,121-55-15.3,9703,4332,9,5,chinook salmon,508,38.0471649,-121.9172211,4,Confluence,285,28500,110,1.261601133940000
4563,36,508,30-Mar-21,38-02-47.7,121-55-15.3,9704,4332,32,1,steelhead,508,38.0471649,-121.9172211,4,Confluence,285,28500,110,1.261601133940000
4564,37,520,30-Mar-21,38-01-53.5,121-50-49.9,9705,4333,19,4,American shad,520,38.0321655,-121.8631134,4,Confluence,285,28500,110,1.261601133940000
4565,38,520,30-Mar-21,38-01-53.5,121-50-49.9,9706,4333,16,4,Pacific herring,520,38.0321655,-121.8631134,4,Confluence,285,28500,110,1.261601133940000
4566,39,520,30-Mar-21,38-01-53.5,121-50-49.9,9707,4333,9,1,chinook salmon,520,38.0321655,-121.8631134,4,Confluence,285,28500,110,1.261601133940000
4567,40,520,30-Mar-21,38-01-53.5,121-50-49.9,9708,4333,32,1,steelhead,520,38.0321655,-121.8631134,4,Confluence,285,28500,110,1.261601133940000
4568,60,704,01-Apr-21,38-03-58.5,121-47-17.9,9728,4343,9,1,chinook salmon,704,38.0665817,-121.7903137,4,Confluence,285,28500,110,1.261601133940000
4569,61,704,01-Apr-21,38-03-58.5,121-47-17.9,9729,4343,32,1,steelhead,704,38.0665817,-121.7903137,4,Confluence,285,28500,110,1.261601133940000
4570,62,704,01-Apr-21,38-03-58.5,121-47-17.9,9854,4343,16,17,Pacific herring,704,38.0665817,-121.7903137,4,Confluence,285,28500,110,1.261601133940000
4571,102,804,27-Apr-21,38-01-05.0,121-47-55.8,9770,4365,16,43,Pacific herring,804,38.0164452,-121.7913055,4,Confluence,285,28500,110,1.261601133940000
4572,103,804,27-Apr-21,38-01-05.0,121-47-55.8,9771,4365,9,4,chinook salmon,804,38.0164452,-121.7913055,4,Confluence,285,28500,110,1.261601133940000
4573,104,520,27-Apr-21,38-01-55.3,121-51-59.4,9772,4366,16,76,Pacific herring,520,38.0321655,-121.8631134,4,Confluence,285,28500,110,1.261601133940000
4574,105,520,27-Apr-21,38-01-55.3,121-51-59.4,9773,4366,25,2,longfin smelt,520,38.0321655,-121.8631134,4,Confluence,285,28500,110,1.261601133940000
4575,106,520,27-Apr-21,38-01-55.3,121-51-59.4,9774,4366,9,7,chinook salmon,520,38.0321655,-121.8631134,4,Confluence,285,28500,110,1.261601133940000
4576,115,513,27-Apr-21,38-03-31.8,121-52-07.4,9784,4369,16,77,Pacific herring,513,38.0588608,-121.8677521,4,Confluence,285,28500,110,1.261601133940000
4577,116,513,27-Apr-21,38-03-31.8,121-52-07.4,9785,4369,25,1,longfin smelt,513,38.0588608,-121.8677521,4,Confluence,285,28500,110,1.261601133940000
4578,117,513,27-Apr-21,38-03-31.8,121-52-07.4,9786,4369,9,4,chinook salmon,513,38.0588608,-121.8677521,4,Confluence,285,28500,110,1.261601133940000
4579,118,801,27-Apr-21,38-02-42.8,121-50-38.3,9787,4370,16,25,Pacific herring,801,38.0436935,-121.8440018,4,Confluence,285,28500,110,1.261601133940000
4580,119,801,27-Apr-21,38-02-42.8,121-50-38.3,9788,4370,25,1,longfin smelt,801,38.0436935,-121.8440018,4,Confluence,285,28500,110,1.261601133940000
4581,120,801,27-Apr-21,38-02-42.8,121-50-38.3,9789,4370,9,4,chinook salmon,801,38.0436935,-121.8440018,4,Confluence,285,28500,110,1.261601133940000
4582,147,508,29-Apr-21,38-02-54.0,121-55-05.7,9815,4385,16,63,Pacific herring,508,38.0471649,-121.9172211,4,Confluence,285,28500,110,1.261601133940000
4583,148,508,29-Apr-21,38-02-54.0,121-55-05.7,9816,4385,19,1,American shad,508,38.0471649,-121.9172211,4,Confluence,285,28500,110,1.261601133940000
4584,149,508,29-Apr-21,38-02-54.0,121-55-05.7,9817,4385,25,19,longfin smelt,508,38.0471649,-121.9172211,4,Confluence,285,28500,110,1.261601133940000
4585,150,508,29-Apr-21,38-02-54.0,121-55-05.7,9818,4385,9,1,chinook salmon,508,38.0471649,-121.9172211,4,Confluence,285,28500,110,1.261601133940000
4586,199,804,19-Jan-22,38-01-00.1,121-47-33.8,9872,4409,20,11,threadfin shad,804,38.0164452,-121.7913055,4,Confluence,285,28500,110,1.261601133940000
4587,200,804,19-Jan-22,38-01-00.1,121-47-33.8,9873,4409,12,6,inland silverside,804,38.0164452,-121.7913055,4,Confluence,285,28500,110,1.261601133940000
4588,201,801,19-Jan-22,38-02-50.8,121-50-45.0,9874,4410,19,2,American shad,801,38.0436935,-121.8440018,4,Confluence,285,28500,110,1.261601133940000
4589,202,801,19-Jan-22,38-02-50.8,121-50-45.0,9875,4410,12,1,inland silverside,801,38.0436935,-121.8440018,4,Confluence,285,28500,110,1.261601133940000
4590,203,801,19-Jan-22,38-02-50.8,121-50-45.0,9876,4410,32,1,steelhead,801,38.0436935,-121.8440018,4,Confluence,285,28500,110,1.261601133940000
4591,204,513,19-Jan-22,38-03-30.0,121-52-09.0,9877,4411,0,,No Catch,513,38.0588608,-121.8677521,4,Confluence,285,28500,110,1.261601133940000
4592,205,508,19-Jan-22,38-02-55.5,121-54-59.0,9878,4412,0,,No Catch,508,38.0471649,-121.9172211,4,Confluence,285,28500,110,1.261601133940000
4593,209,520,19-Jan-22,38-01-55.0,121-51-46.0,9882,4416,19,1,American shad,520,38.0321655,-121.8631134,4,Confluence,285,28500,110,1.261601133940000
4594,210,520,19-Jan-22,38-01-55.0,121-51-46.0,9883,4416,12,3,inland silverside,520,38.0321655,-121.8631134,4,Confluence,285,28500,110,1.261601133940000
4595,248,520,16-Feb-22,38-01-50.2,121-51-30.1,9921,4445,0,,No Catch,520,38.0321655,-121.8631134,4,Confluence,285,28500,110,1.261601133940000
4596,249,508,16-Feb-22,38-02-52.9,121-54-42.3,9922,4446,103,2,Siberian prawn,508,38.0471649,-121.9172211,4,Confluence,285,28500,110,1.261601133940000
4597,251,513,16-Feb-22,38-03-34.3,121-52-09.0,9924,4448,0,,No Catch,513,38.0588608,-121.8677521,4,Confluence,285,28500,110,1.261601133940000
4598,252,801,16-Feb-22,38-02-57.4,121-50-43.3,9925,4449,19,1,American shad,801,38.0436935,-121.8440018,4,Confluence,285,28500,110,1.261601133940000
4599,253,801,16-Feb-22,38-02-57.4,121-50-43.3,9926,4449,32,1,steelhead,801,38.0436935,-121.8440018,4,Confluence,285,28500,110,1.261601133940000
4600,311,801,15-Mar-22,38-02-29.4,121-50-36.9,9984,4485,0,,No Catch,801,38.0436935,-121.8440018,4,Confluence,285,28500,110,1.261601133940000
4601,312,513,15-Mar-22,38-03-33.9,121-52-04.1,9985,4486,9,1,chinook salmon,513,38.0588608,-121.8677521,4,Confluence,285,28500,110,1.261601133940000
4602,313,508,15-Mar-22,38-02-53.9,121-54-52.1,9986,4487,0,,No Catch,508,38.0471649,-121.9172211,4,Confluence,285,28500,110,1.261601133940000
4603,315,520,15-Mar-22,38-01-52.1,121-51-41.3,9988,4489,16,1,Pacific herring,520,38.0321655,-121.8631134,4,Confluence,285,28500,110,1.261601133940000
4604,316,804,15-Mar-22,38-01-05.0,121-47-51.5,9989,4490,0,,No Catch,804,38.0164452,-121.7913055,4,Confluence,285,28500,110,1.261601133940000
4605,390,801,12-Apr-22,38-03-03.0,121-50-46.3,10064,4525,16,101,Pacific herring,801,38.0436935,-121.8440018,4,Confluence,285,28500,110,1.261601133940000
4606,391,513,12-Apr-22,38-03-33.6,121-51-57.8,10065,4526,16,1194,Pacific herring,513,38.0588608,-121.8677521,4,Confluence,285,28500,110,1.261601133940000
4607,392,513,12-Apr-22,38-03-33.6,121-51-57.8,10066,4526,103,1,Siberian prawn,513,38.0588608,-121.8677521,4,Confluence,285,28500,110,1.261601133940000
4608,393,508,12-Apr-22,38-02-53.0,121-54-39.4,10067,4527,16,117,Pacific herring,508,38.0471649,-121.9172211,4,Confluence,285,28500,110,1.261601133940000
4609,396,520,12-Apr-22,38-01-52.9,121-51-40.2,10070,4529,16,10,Pacific herring,520,38.0321655,-121.8631134,4,Confluence,285,28500,110,1.261601133940000
4610,477,520,10-May-22,38-01-55.4,121-51-47.7,10150,4563,16,1,Pacific herring,520,38.0321655,-121.8631134,4,Confluence,285,28500,110,1.261601133940000
4611,478,520,10-May-22,38-01-55.4,121-51-47.7,10151,4563,38,1,threespine stickleback,520,38.0321655,-121.8631134,4,Confluence,285,28500,110,1.261601133940000
4612,479,520,10-May-22,38-01-55.4,121-51-47.7,10152,4563,9,1,chinook salmon,520,38.0321655,-121.8631134,4,Confluence,285,28500,110,1.261601133940000
4613,483,508,10-May-22,38-02-54.5,121-55-06.6,10155,4565,16,2,Pacific herring,508,38.0471649,-121.9172211,4,Confluence,285,28500,110,1.261601133940000
4614,484,508,10-May-22,38-02-54.5,121-55-06.6,10156,4565,38,10,threespine stickleback,508,38.0471649,-121.9172211,4,Confluence,285,28500,110,1.261601133940000
4615,485,508,10-May-22,38-02-54.5,121-55-06.6,10157,4565,9,1,chinook salmon,508,38.0471649,-121.9172211,4,Confluence,285,28500,110,1.261601133940000
4616,486,508,10-May-22,38-02-54.5,121-55-06.6,10222,4565,39,1,topsmelt,508,38.0471649,-121.9172211,4,Confluence,285,28500,110,1.261601133940000
4617,487,513,10-May-22,38-03-34.6,121-52-10.4,10158,4566,16,2,Pacific herring,513,38.0588608,-121.8677521,4,Confluence,285,28500,110,1.261601133940000
4618,488,513,10-May-22,38-03-34.6,121-52-10.4,10159,4566,9,5,chinook salmon,513,38.0588608,-121.8677521,4,Confluence,285,28500,110,1.261601133940000
4619,489,513,10-May-22,38-03-34.6,121-52-10.4,10221,4566,39,2,topsmelt,513,38.0588608,-121.8677521,4,Confluence,285,28500,110,1.261601133940000
4620,490,801,10-May-22,38-02-24.9,121-50-36.8,10160,4567,9,2,chinook salmon,801,38.0436935,-121.8440018,4,Confluence,285,28500,110,1.261601133940000
4621,491,801,10-May-22,38-02-24.9,121-50-36.8,10161,4567,16,1,Pacific herring,801,38.0436935,-121.8440018,4,Confluence,285,28500,110,1.261601133940000
4622,663,801,06-Jan-21,38-02-54.7,121-50-46.8,9505,4221,20,1,threadfin shad,801,38.0436935,-121.8440018,4,Confluence,285,28500,110,1.261601133940000
4623,667,520,06-Jan-21,38-01-56.2,121-51-57.1,9509,4225,0,,No Catch,520,38.0321655,-121.8631134,4,Confluence,285,28500,110,1.261601133940000
4624,668,513,06-Jan-21,38-03-30.5,121-52-10.5,9510,4226,12,29,inland silverside,513,38.0588608,-121.8677521,4,Confluence,285,28500,110,1.261601133940000
4625,669,513,06-Jan-21,38-03-30.5,121-52-10.5,9511,4226,13,1,northern anchovy,513,38.0588608,-121.8677521,4,Confluence,285,28500,110,1.261601133940000
4626,670,508,06-Jan-21,38-02-55.6,121-55-05.4,9512,4227,12,17,inland silverside,508,38.0471649,-121.9172211,4,Confluence,285,28500,110,1.261601133940000
4627,712,520,02-Feb-21,38-01-55.6,121-51-49.6,9555,4249,12,1,inland silverside,520,38.0321655,-121.8631134,4,Confluence,285,28500,110,1.261601133940000
4628,713,508,02-Feb-21,38-02-56.1,121-55-08.4,9556,4250,33,1,striped bass age 0,508,38.0471649,-121.9172211,4,Confluence,285,28500,110,1.261601133940000
4629,720,513,02-Feb-21,38-03-30.9,121-52-08.2,9563,4253,0,,No Catch,513,38.0588608,-121.8677521,4,Confluence,285,28500,110,1.261601133940000
4630,721,801,02-Feb-21,38-02-30.3,121-50-37.5,9564,4254,0,,No Catch,801,38.0436935,-121.8440018,4,Confluence,285,28500,110,1.261601133940000
4631,769,520,02-Mar-21,38-01-55.8,121-51-50.7,9612,4285,0,,No Catch,520,38.0321655,-121.8631134,4,Confluence,285,28500,110,1.261601133940000
4632,770,508,02-Mar-21,38-02-51.5,121-55-11.4,9613,4286,19,5,American shad,508,38.0471649,-121.9172211,4,Confluence,285,28500,110,1.261601133940000
4633,773,513,02-Mar-21,38-03-33.2,121-52-10.8,9616,4288,19,2,American shad,513,38.0588608,-121.8677521,4,Confluence,285,28500,110,1.261601133940000
4634,774,513,02-Mar-21,38-03-33.2,121-52-10.8,9617,4288,9,1,chinook salmon,513,38.0588608,-121.8677521,4,Confluence,285,28500,110,1.261601133940000
4635,775,801,02-Mar-21,38-02-49.0,121-50-42.8,9618,4289,19,2,American shad,801,38.0436935,-121.8440018,4,Confluence,285,28500,110,1.261601133940000
4636,870,520,11-Mar-04,,,1205,424,24,2,delta smelt,520,38.0321655,-121.8631134,4,Confluence,285,28500,110,1.261601133940000
4637,871,520,11-Mar-04,,,1206,424,20,1,threadfin shad,520,38.0321655,-121.8631134,4,Confluence,285,28500,110,1.261601133940000
4638,872,520,11-Mar-04,,,1207,424,9,9,chinook salmon,520,38.0321655,-121.8631134,4,Confluence,285,28500,110,1.261601133940000
4639,879,508,11-Mar-04,,,1214,427,19,4,American shad,508,38.0471649,-121.9172211,4,Confluence,285,28500,110,1.261601133940000
4640,880,508,11-Mar-04,,,1215,427,9,5,chinook salmon,508,38.0471649,-121.9172211,4,Confluence,285,28500,110,1.261601133940000
4641,881,508,11-Mar-04,,,1216,427,32,1,steelhead,508,38.0471649,-121.9172211,4,Confluence,285,28500,110,1.261601133940000
4642,882,513,11-Mar-04,,,1217,428,24,1,delta smelt,513,38.0588608,-121.8677521,4,Confluence,285,28500,110,1.261601133940000
4643,883,801,11-Mar-04,,,1218,429,20,3,threadfin shad,801,38.0436935,-121.8440018,4,Confluence,285,28500,110,1.261601133940000
4644,884,801,11-Mar-04,,,1219,429,9,4,chinook salmon,801,38.0436935,-121.8440018,4,Confluence,285,28500,110,1.261601133940000
4645,885,801,11-Mar-04,,,1220,429,29,1,splittail,801,38.0436935,-121.8440018,4,Confluence,285,28500,110,1.261601133940000
4646,886,801,11-Mar-04,,,1221,429,32,1,steelhead,801,38.0436935,-121.8440018,4,Confluence,285,28500,110,1.261601133940000
4647,981,513,06-Apr-04,,,1321,466,24,5,delta smelt,513,38.0588608,-121.8677521,4,Confluence,285,28500,110,1.261601133940000
4648,982,513,06-Apr-04,,,1322,466,9,3,chinook salmon,513,38.0588608,-121.8677521,4,Confluence,285,28500,110,1.261601133940000
4649,983,513,06-Apr-04,,,1323,466,38,1,threespine stickleback,513,38.0588608,-121.8677521,4,Confluence,285,28500,110,1.261601133940000
4650,984,801,06-Apr-04,,,1324,467,9,7,chinook salmon,801,38.0436935,-121.8440018,4,Confluence,285,28500,110,1.261601133940000
4651,985,801,06-Apr-04,,,1325,467,32,1,steelhead,801,38.0436935,-121.8440018,4,Confluence,285,28500,110,1.261601133940000
4652,986,801,06-Apr-04,,,1539,467,24,2,delta smelt,801,38.0436935,-121.8440018,4,Confluence,285,28500,110,1.261601133940000
4653,1047,508,08-Apr-04,,,1385,486,9,1,chinook salmon,508,38.0471649,-121.9172211,4,Confluence,285,28500,110,1.261601133940000
4654,1048,520,08-Apr-04,,,1386,487,9,5,chinook salmon,520,38.0321655,-121.8631134,4,Confluence,285,28500,110,1.261601133940000
4655,1049,520,08-Apr-04,,,1390,487,24,3,delta smelt,520,38.0321655,-121.8631134,4,Confluence,285,28500,110,1.261601133940000
4656,1067,508,17-May-05,,,2088,746,9,64,chinook salmon,508,38.0471649,-121.9172211,4,Confluence,285,28500,110,1.261601133940000
4657,1068,508,17-May-05,,,2089,746,40,1,tule perch,508,38.0471649,-121.9172211,4,Confluence,285,28500,110,1.261601133940000
4658,1186,520,20-Jan-06,,,2198,789,24,1,delta smelt,520,38.0321655,-121.8631134,4,Confluence,285,28500,110,1.261601133940000
4659,1187,520,20-Jan-06,,,2199,789,20,8,threadfin shad,520,38.0321655,-121.8631134,4,Confluence,285,28500,110,1.261601133940000
4660,1189,804,20-Jan-06,,,2201,790,20,8,threadfin shad,804,38.0164452,-121.7913055,4,Confluence,285,28500,110,1.261601133940000
4661,1190,508,20-Jan-06,,,2202,791,24,1,delta smelt,508,38.0471649,-121.9172211,4,Confluence,285,28500,110,1.261601133940000
4662,1191,508,20-Jan-06,,,2203,791,20,1,threadfin shad,508,38.0471649,-121.9172211,4,Confluence,285,28500,110,1.261601133940000
4663,1192,508,20-Jan-06,,,2204,791,9,1,chinook salmon,508,38.0471649,-121.9172211,4,Confluence,285,28500,110,1.261601133940000
4664,1193,513,20-Jan-06,,,3131,792,0,0,No Catch,513,38.0588608,-121.8677521,4,Confluence,285,28500,110,1.261601133940000
4665,1194,801,20-Jan-06,,,2205,793,20,1,threadfin shad,801,38.0436935,-121.8440018,4,Confluence,285,28500,110,1.261601133940000
4666,1219,508,30-Jan-06,,,2228,800,20,1,threadfin shad,508,38.0471649,-121.9172211,4,Confluence,285,28500,110,1.261601133940000
4667,1220,508,30-Jan-06,,,2248,800,24,2,delta smelt,508,38.0471649,-121.9172211,4,Confluence,285,28500,110,1.261601133940000
4668,1267,520,16-Feb-06,,,2285,828,32,1,steelhead,520,38.0321655,-121.8631134,4,Confluence,285,28500,110,1.261601133940000
4669,1273,508,16-Feb-06,,,2291,831,32,5,steelhead,508,38.0471649,-121.9172211,4,Confluence,285,28500,110,1.261601133940000
4670,1274,513,16-Feb-06,,,2292,832,32,10,steelhead,513,38.0588608,-121.8677521,4,Confluence,285,28500,110,1.261601133940000
4671,1275,801,16-Feb-06,,,2293,833,24,1,delta smelt,801,38.0436935,-121.8440018,4,Confluence,285,28500,110,1.261601133940000
4672,1276,801,16-Feb-06,,,2294,833,20,1,threadfin shad,801,38.0436935,-121.8440018,4,Confluence,285,28500,110,1.261601133940000
4673,1277,801,16-Feb-06,,,2295,833,32,3,steelhead,801,38.0436935,-121.8440018,4,Confluence,285,28500,110,1.261601133940000
4674,1278,801,16-Feb-06,,,2296,833,9,1,chinook salmon,801,38.0436935,-121.8440018,4,Confluence,285,28500,110,1.261601133940000
4675,1344,704,15-Mar-06,,,2389,864,24,1,delta smelt,704,38.0665817,-121.7903137,4,Confluence,285,28500,110,1.261601133940000
4676,1345,704,15-Mar-06,,,2390,864,63,1,Sacramento pikeminnow,704,38.0665817,-121.7903137,4,Confluence,285,28500,110,1.261601133940000
4677,1349,801,15-Mar-06,,,2393,867,9,1,chinook salmon,801,38.0436935,-121.8440018,4,Confluence,285,28500,110,1.261601133940000
4678,1357,508,16-Mar-06,,,2399,875,24,1,delta smelt,508,38.0471649,-121.9172211,4,Confluence,285,28500,110,1.261601133940000
4679,1358,513,16-Mar-06,,,2400,876,24,1,delta smelt,513,38.0588608,-121.8677521,4,Confluence,285,28500,110,1.261601133940000
4680,1359,513,16-Mar-06,,,2401,876,9,2,chinook salmon,513,38.0588608,-121.8677521,4,Confluence,285,28500,110,1.261601133940000
4681,1360,520,16-Mar-06,,,2402,877,20,1,threadfin shad,520,38.0321655,-121.8631134,4,Confluence,285,28500,110,1.261601133940000
4682,1412,513,12-Apr-06,,,2450,897,24,2,delta smelt,513,38.0588608,-121.8677521,4,Confluence,285,28500,110,1.261601133940000
4683,1413,513,12-Apr-06,,,3150,897,9,1,chinook salmon,513,38.0588608,-121.8677521,4,Confluence,285,28500,110,1.261601133940000
4684,1422,520,14-Apr-06,,,2453,900,24,1,delta smelt,520,38.0321655,-121.8631134,4,Confluence,285,28500,110,1.261601133940000
4685,1423,520,14-Apr-06,,,2496,900,9,1,chinook salmon,520,38.0321655,-121.8631134,4,Confluence,285,28500,110,1.261601133940000
4686,1424,520,14-Apr-06,,,2497,900,65,1,golden shiner,520,38.0321655,-121.8631134,4,Confluence,285,28500,110,1.261601133940000
4687,1428,508,12-Apr-06,,,2455,902,24,1,delta smelt,508,38.0471649,-121.9172211,4,Confluence,285,28500,110,1.261601133940000
4688,1436,704,11-Apr-06,,,2471,910,9,1,chinook salmon,704,38.0665817,-121.7903137,4,Confluence,285,28500,110,1.261601133940000
4689,1440,801,12-Apr-06,,,2477,913,55,1,largemouth bass,801,38.0436935,-121.8440018,4,Confluence,285,28500,110,1.261601133940000
4690,1462,801,10-May-06,,,2513,930,0,0,No Catch,801,38.0436935,-121.8440018,4,Confluence,285,28500,110,1.261601133940000
4691,1463,508,10-May-06,,,2514,931,9,5,chinook salmon,508,38.0471649,-121.9172211,4,Confluence,285,28500,110,1.261601133940000
4692,1464,520,10-May-06,,,2515,932,9,14,chinook salmon,520,38.0321655,-121.8631134,4,Confluence,285,28500,110,1.261601133940000
4693,1471,513,10-May-06,,,2522,935,9,26,chinook salmon,513,38.0588608,-121.8677521,4,Confluence,285,28500,110,1.261601133940000
